Item_Identifier,Outlet_Identifier,Item_Outlet_Sales
FDH34,OUT013,3002.947558
DRI49,OUT013,1217.096653
DRI59,OUT046,3393.402478
DRC36,OUT049,2908.13681
FDS15,OUT019,278.9268868
FDI07,OUT018,2724.516158
FDZ15,OUT018,1595.083392
NCX41,OUT027,5475.857838
NCO29,OUT019,342.2521857
FDF57,OUT013,2692.891097
FDI33,OUT035,1406.490296
DRJ47,OUT049,2874.326509
FDB34,OUT046,1380.716722
FDY22,OUT027,3809.808273
DRL11,OUT017,2508.738751
FDY46,OUT035,3042.162123
FDG17,OUT013,3926.426571
FDE52,OUT018,1164.310823
DRP47,OUT027,5997.141212
FDO01,OUT010,298.4506643
FDL09,OUT046,2673.49291
FDR57,OUT013,2504.775144
DRD37,OUT035,769.3219178
FDQ36,OUT027,1049.171643
FDL33,OUT049,3328.094865
FDL48,OUT045,793.5582167
FDL28,OUT049,3871.068639
NCN29,OUT046,765.8588171
FDO13,OUT035,2640.466507
FDB38,OUT045,2567.804877
FDI36,OUT035,3174.127256
FDI58,OUT035,1414.137096
FDH22,OUT018,1744.512031
FDQ27,OUT013,1608.172467
FDT33,OUT046,2621.089594
FDC56,OUT045,1850.704027
FDF14,OUT046,2452.702778
FDQ39,OUT017,3103.387366
NCM43,OUT017,2617.175583
FDS46,OUT035,1865.795527
FDI22,OUT049,3512.19793
NCE43,OUT045,2719.247651
FDZ36,OUT010,385.1656019
FDR13,OUT019,288.901073
FDP46,OUT018,1176.071842
FDW56,OUT019,399.4772098
FDB40,OUT017,2287.446595
FDM28,OUT018,2478.476331
FDV49,OUT013,4187.553371
NCS53,OUT018,2154.628284
FDO03,OUT049,3841.643715
FDT15,OUT035,2950.816915
FDD33,OUT049,3866.934239
FDX13,OUT017,4013.827291
FDH60,OUT013,3199.125697
DRH51,OUT046,1378.571459
NCL07,OUT049,658.3810956
FDW51,OUT045,3471.7758
FDF21,OUT019,388.8742128
FDH26,OUT019,309.704944
FDJ03,OUT049,772.7855511
FDU35,OUT017,1515.51965
DRL01,OUT018,3183.266501
FDE59,OUT045,611.4787387
FDI60,OUT035,1000.577242
DRH39,OUT035,1198.924828
FDK36,OUT049,759.2457746
FDN52,OUT045,1319.356329
FDU12,OUT017,4150.532054
NCT05,OUT027,6023.78153
FDS37,OUT027,3071.594732
FDK24,OUT017,747.5416086
DRF36,OUT013,3099.651388
FDN46,OUT010,270.3224741
NCN06,OUT045,2578.171817
FDD59,OUT035,1250.673866
FDM14,OUT045,1696.863591
FDO10,OUT018,715.8866064
FDU35,OUT013,1496.06952
NCA30,OUT018,2621.807472
NCO41,OUT049,1505.264863
FDI24,OUT046,2762.859295
FDZ16,OUT046,2999.519132
FDV47,OUT046,1323.7486
FDV16,OUT045,581.3048182
FDZ22,OUT035,1269.286792
FDO20,OUT010,668.6801051
FDW38,OUT013,820.7577582
FDW52,OUT045,2607.243542
FDT43,OUT019,158.3818203
NCS29,OUT045,4165.746538
NCC31,OUT017,2443.044856
FDA21,OUT017,3005.319159
FDQ55,OUT046,1855.32584
NCE54,OUT049,1155.58624
FDD45,OUT017,1451.605014
NCP17,OUT017,998.6004646
FDR47,OUT035,3119.022268
DRM35,OUT013,2849.498304
FDR47,OUT019,406.6134385
FDX19,OUT010,567.0171558
FDV22,OUT027,4169.248576
FDQ46,OUT027,2902.353585
DRO47,OUT045,1740.735331
FDB44,OUT010,465.0392203
FDN02,OUT010,444.5165161
FDW10,OUT045,2791.227433
FDJ41,OUT019,697.9541155
FDM50,OUT046,934.8334139
FDW10,OUT035,2835.263183
FDY48,OUT049,1588.741073
NCE30,OUT027,5506.39083
FDO04,OUT045,895.3598474
FDQ26,OUT010,165.7097188
NCX29,OUT018,1995.910982
FDE39,OUT046,1880.430216
NCR54,OUT027,5138.63994
NCP55,OUT027,1460.391349
FDX22,OUT017,3429.259965
FDI05,OUT035,1150.401813
FDC51,OUT027,3287.803015
FDC10,OUT013,1844.352205
FDJ46,OUT045,2787.149798
FDV10,OUT010,111.5280445
FDX12,OUT027,5922.280719
FDL43,OUT019,234.2487576
DRB13,OUT046,2949.095454
FDF59,OUT027,3376.666161
FDT35,OUT049,2796.448734
NCJ19,OUT035,918.6124869
FDT35,OUT018,2343.881037
FDI48,OUT046,799.3714955
DRC24,OUT019,322.4213355
NCZ05,OUT017,1592.433913
FDJ57,OUT049,3122.936496
FDX11,OUT017,2932.647706
FDE09,OUT035,1717.4545
NCK06,OUT049,1906.581871
DRE37,OUT017,3063.165281
FDV56,OUT046,1695.286
FDY43,OUT017,2663.142798
FDV35,OUT013,2433.22
FDF05,OUT019,693.570704
FDA36,OUT035,2949.010153
FDS13,OUT027,6054.581979
FDU47,OUT013,2231.34917
FDI36,OUT010,413.14219
FDH48,OUT046,1382.861948
FDZ14,OUT013,1884.060707
FDS46,OUT013,1875.702744
FDE21,OUT017,1829.832085
FDA26,OUT049,3720.904605
FDV12,OUT046,1598.025451
FDL46,OUT019,288.9894111
FDN57,OUT013,2249.127301
NCJ18,OUT017,1826.020514
FDO36,OUT045,2881.593292
FDX55,OUT018,2990.1041
FDT25,OUT019,295.3594774
FDD16,OUT049,1137.295296
NCX18,OUT013,3178.356423
NCG55,OUT018,1536.444324
NCV18,OUT049,1271.77488
NCS18,OUT035,1667.876236
FDC37,OUT045,1658.401049
FDE47,OUT046,1978.132042
DRG49,OUT019,613.8778167
FDC39,OUT049,3503.315867
FDH24,OUT019,331.287378
FDV39,OUT027,5215.700551
NCL17,OUT045,2246.272563
NCY53,OUT035,1757.77421
FDH52,OUT013,940.7643638
NCD19,OUT018,680.4931182
FDI44,OUT046,1221.064881
DRD49,OUT027,5874.651225
FDN08,OUT035,1849.132149
FDO20,OUT027,6007.061587
FDY02,OUT046,3709.674216
FDX23,OUT045,1445.431677
FDX01,OUT017,1798.749189
FDH20,OUT027,2495.269475
NCX41,OUT017,3436.449561
FDD21,OUT027,3014.138701
DRH11,OUT019,169.441743
DRE60,OUT018,3109.104255
FDB10,OUT013,3843.594015
FDH38,OUT013,1820.422015
NCL07,OUT018,478.3729161
FDD48,OUT046,1813.294383
NCT54,OUT027,2406.683768
FDF32,OUT027,5222.13012
DRH51,OUT045,1363.110039
DRG03,OUT035,2458.62634
NCY42,OUT019,312.3583212
FDH32,OUT017,1468.561653
NCJ06,OUT027,3168.749443
FDH47,OUT027,2499.830647
FDZ08,OUT018,1071.346541
FDK16,OUT017,1478.904059
DRG01,OUT018,985.8798668
NCM53,OUT027,2730.562187
NCB07,OUT035,3185.734061
NCZ06,OUT035,4042.167593
FDU48,OUT049,2095.337021
NCB55,OUT027,1518.590532
FDP15,OUT013,4117.259067
FDF17,OUT046,3043.362088
NCN06,OUT049,2741.656726
DRM48,OUT018,472.302727
FDH10,OUT046,2985.951414
FDC60,OUT018,1158.656403
FDE35,OUT018,742.3080311
DRI23,OUT013,2585.888805
NCR38,OUT013,4061.8511
FDP04,OUT035,978.0064654
NCW17,OUT045,2032.730634
FDX34,OUT017,1900.332977
NCK53,OUT045,1517.605461
NCO54,OUT010,157.7179279
NCH55,OUT046,2028.0999
FDT44,OUT027,3068.690967
DRG49,OUT046,3571.155299
FDX46,OUT010,164.6328056
DRG36,OUT049,2847.989602
FDU37,OUT049,1235.918234
FDK10,OUT049,3054.857705
DRF37,OUT027,6048.88265
FDC44,OUT035,1746.56533
FDP15,OUT046,3682.504883
FDZ27,OUT027,1286.318657
FDY22,OUT019,312.813621
DRG51,OUT035,2640.466507
FDN58,OUT045,3780.630816
FDW01,OUT049,2534.602689
FDX24,OUT018,1235.060664
FDO51,OUT017,692.9997408
FDJ52,OUT027,4312.926417
NCY06,OUT010,299.9318772
FDE20,OUT018,2321.752882
FDT23,OUT010,222.0225297
FDQ51,OUT046,791.6922205
FDE35,OUT046,961.1519511
FDB46,OUT013,3455.720355
NCG19,OUT035,3774.230371
NCL06,OUT018,3451.68951
FDT36,OUT019,93.42768471
FDC56,OUT049,1925.865047
FDJ26,OUT049,3630.480907
FDZ59,OUT017,2682.473857
FDV11,OUT027,4698.283564
FDR13,OUT010,286.969584
FDI15,OUT018,3474.731358
FDF47,OUT018,3087.60143
NCB54,OUT019,300.432458
NCK19,OUT027,5087.968253
FDX16,OUT017,2386.398033
FDL50,OUT045,1963.812535
NCE31,OUT035,590.4225578
DRJ01,OUT049,2677.900258
FDE22,OUT013,2551.410054
FDY20,OUT019,255.828778
NCO14,OUT045,721.1270395
NCR50,OUT017,2388.611997
DRM47,OUT017,3084.142372
FDO27,OUT010,262.7916313
FDJ20,OUT027,3286.831854
NCX17,OUT013,3806.772507
FDG59,OUT049,591.7712662
FDD52,OUT045,1683.108227
FDO48,OUT017,3602.730733
FDC59,OUT019,198.341347
FDS15,OUT018,1442.130864
FDB47,OUT035,3417.045744
FDV14,OUT019,252.6187972
FDB27,OUT013,3165.627678
FDA35,OUT035,1931.197047
FDN51,OUT018,3459.245682
FDO39,OUT019,373.8439102
FDB28,OUT049,3345.644269
DRJ25,OUT046,797.8592254
FDH46,OUT027,2602.734746
FDI10,OUT045,2754.360985
FDU21,OUT018,401.8337526
FDD09,OUT049,3027.616789
FDD10,OUT046,2812.949423
FDN31,OUT010,399.905312
FDA46,OUT018,2729.707592
FDM56,OUT046,1725.905544
FDF11,OUT010,594.7245843
FDS32,OUT018,1907.225804
NCM06,OUT013,2418.132974
FDZ26,OUT045,3865.096127
FDO01,OUT013,2029.772987
FDJ46,OUT049,2923.158982
FDG26,OUT019,674.1517864
FDZ38,OUT035,2782.516269
NCO55,OUT013,1613.031975
FDT60,OUT035,1928.453114
FDW37,OUT049,1409.822616
NCK42,OUT018,2974.784809
FDA45,OUT046,2757.097293
FDW55,OUT018,3373.440957
FDY44,OUT017,3168.363872
FDQ31,OUT017,1329.504485
FDM09,OUT049,2858.707255
FDH12,OUT018,1401.554647
NCQ43,OUT035,1702.664268
FDT33,OUT035,2655.580995
NCT41,OUT018,2057.749252
DRJ25,OUT010,136.993811
NCQ41,OUT046,3050.929036
NCN17,OUT049,1564.783424
DRO35,OUT027,3085.74861
FDU27,OUT018,609.8327911
FDY43,OUT027,4516.938368
FDG46,OUT035,1796.131757
DRL49,OUT018,1964.54863
NCB55,OUT049,884.3489084
FDK28,OUT049,4188.739475
FDO49,OUT045,789.230157
FDT03,OUT013,2936.232374
FDW33,OUT027,2719.396449
FDR02,OUT035,1708.970395
FDF50,OUT013,3215.808223
FDA40,OUT018,1166.208265
NCT53,OUT018,2274.173979
FDY60,OUT035,2226.533003
FDP44,OUT027,2663.817406
NCQ50,OUT045,3471.211478
NCC30,OUT017,2851.076529
FDQ60,OUT018,1623.043292
FDG41,OUT046,1743.826097
FDQ03,OUT046,3518.496461
FDM03,OUT045,1653.667225
FDZ51,OUT018,1231.700525
DRF51,OUT035,639.1042896
FDF39,OUT017,4133.491756
FDW52,OUT035,2593.275017
FDY22,OUT049,2372.903967
FDG14,OUT013,2371.8027
FDA57,OUT017,652.9667249
FDL45,OUT019,298.149519
FDX28,OUT046,1559.262725
NCQ54,OUT013,2717.585783
FDH40,OUT045,1245.101249
FDU52,OUT035,2490.856705
FDT60,OUT010,294.7798589
FDK08,OUT045,1545.585997
FDN04,OUT049,3013.42467
FDE50,OUT013,3027.45059
FDI16,OUT049,788.2145726
FDM50,OUT049,920.5383561
NCV30,OUT049,947.6414959
FDT44,OUT013,1791.435885
FDY60,OUT013,2288.793151
FDT56,OUT017,926.8662168
FDV58,OUT018,2709.123038
FDU04,OUT013,1912.088284
NCN05,OUT027,4907.314191
FDI53,OUT018,2225.016652
FDD34,OUT046,2591.589558
FDW47,OUT027,3258.511816
FDT51,OUT027,2907.983904
FDO27,OUT013,1465.123727
NCQ18,OUT018,1347.836652
NCW05,OUT013,1677.477744
FDI15,OUT010,727.5852294
NCH43,OUT010,490.1615778
FDT40,OUT049,2008.028121
NCG19,OUT017,3762.449514
NCM30,OUT035,665.9540401
FDB38,OUT017,2501.756905
FDB22,OUT046,2438.604007
FDC58,OUT046,709.5296015
NCI29,OUT013,2207.798862
FDA23,OUT010,268.7220469
DRG48,OUT013,2264.564534
FDV21,OUT013,1946.303313
NCG18,OUT019,273.5037252
FDG40,OUT045,579.9372736
FDU24,OUT018,1248.771237
FDA22,OUT049,2764.931261
FDY35,OUT046,746.3640968
FDJ15,OUT045,2930.84032
NCW18,OUT018,3234.974287
FDK56,OUT018,2624.703285
FDF44,OUT046,2107.409456
FDP51,OUT049,1900.037517
FDU22,OUT027,3059.233989
FDM28,OUT017,2856.920225
NCL42,OUT046,3582.00775
FDJ15,OUT019,381.4059637
FDI32,OUT018,1520.098621
DRL11,OUT046,2518.215144
DRO59,OUT018,980.7628002
FDA07,OUT019,295.5265194
NCO53,OUT013,2934.473436
FDO21,OUT045,3648.223977
FDW39,OUT045,2852.884599
NCV17,OUT013,2039.342266
FDE22,OUT046,2503.197158
NCB06,OUT018,2178.741979
DRF48,OUT017,2984.169066
FDB05,OUT013,3993.652427
FDP28,OUT027,6041.389628
FDP23,OUT046,3335.601833
NCS41,OUT018,2533.617925
FDS40,OUT018,475.3708198
FDA16,OUT017,3564.436896
FDN20,OUT035,2661.390495
FDF04,OUT027,6037.133194
DRG36,OUT018,2351.665869
FDW16,OUT018,1231.289062
FDU09,OUT017,858.1694967
FDW01,OUT046,2441.147062
FDB15,OUT045,4169.340623
NCJ17,OUT049,1320.440067
NCT18,OUT018,2539.942107
FDG16,OUT018,2972.214916
FDP27,OUT017,3092.340414
FDQ44,OUT027,3182.85716
FDL50,OUT027,3305.73907
FDW57,OUT027,4755.900921
FDS34,OUT013,1766.499273
NCV30,OUT035,960.8972815
FDD26,OUT018,2571.639453
FDA03,OUT045,2314.667796
FDS27,OUT018,2718.468702
FDM12,OUT013,3033.859738
NCV42,OUT027,2870.521298
NCS41,OUT046,2882.559045
FDN56,OUT018,1943.905092
DRK59,OUT046,3482.177097
NCG18,OUT046,1648.829109
NCN26,OUT017,1815.862606
FDI60,OUT027,1607.094932
NCI43,OUT049,766.7265595
NCL17,OUT049,2327.169043
FDQ19,OUT019,607.5975037
FDY43,OUT049,2778.777891
FDR36,OUT049,673.1715329
FDJ58,OUT049,2883.144895
DRY23,OUT045,709.8790384
FDK26,OUT027,4972.10082
DRH03,OUT045,1465.020785
FDC10,OUT010,291.1913505
FDD23,OUT013,3005.256369
FDP32,OUT045,1974.670409
FDO31,OUT035,1244.623395
FDQ57,OUT013,2276.060964
FDX32,OUT027,3820.079474
FDC39,OUT027,5409.611352
FDU55,OUT046,3706.925785
FDL45,OUT013,1915.945698
DRK37,OUT049,3186.747279
FDK22,OUT013,3504.57326
DRG37,OUT027,4156.501704
FDK22,OUT017,3480.494103
DRH36,OUT018,944.0024906
DRC36,OUT018,2398.608824
DRE03,OUT027,1206.222152
FDF34,OUT046,3055.299177
FDZ22,OUT046,1313.649851
FDC44,OUT010,286.7708363
FDN31,OUT027,4984.513063
FDO03,OUT017,3718.730012
FDA01,OUT049,906.8180989
NCH42,OUT049,3872.897629
FDF46,OUT018,1557.590395
DRL35,OUT046,700.8695146
FDW46,OUT049,964.0081775
FDB58,OUT046,2246.766968
FDD47,OUT018,2335.978382
NCO17,OUT045,1844.250555
FDJ26,OUT017,3484.390261
FDU37,OUT045,1237.065442
